"","date_id","sec_name","irret"
"350",2016-08-18,"T1612.CFE",0.0276
"351",2016-08-19,"T1612.CFE",0.0280666666666667
"352",2016-08-22,"T1612.CFE",0.0277666666666667
"353",2016-08-23,"T1612.CFE",0.0284
"354",2016-08-24,"T1612.CFE",0.0285
"355",2016-08-25,"T1612.CFE",0.0285
"356",2016-08-26,"T1612.CFE",0.0281
"357",2016-08-29,"T1612.CFE",0.0284
"358",2016-08-30,"T1612.CFE",0.0289
"359",2016-08-31,"T1612.CFE",0.0288
"360",2016-09-01,"T1612.CFE",0.0287
"361",2016-09-02,"T1612.CFE",0.0288
"362",2016-09-05,"T1612.CFE",0.0288
"363",2016-09-06,"T1612.CFE",0.029
"364",2016-09-07,"T1612.CFE",0.0291
"365",2016-09-08,"T1612.CFE",0.0287666666666667
"366",2016-09-09,"T1612.CFE",0.0284666666666667
"367",2016-09-12,"T1612.CFE",0.0289
"368",2016-09-13,"T1612.CFE",0.0285
"369",2016-09-14,"T1612.CFE",0.0284
"370",2016-09-19,"T1612.CFE",0.0283
"371",2016-09-20,"T1612.CFE",0.0282333333333333
"372",2016-09-21,"T1612.CFE",0.0282666666666667
"373",2016-09-22,"T1612.CFE",0.0283
"374",2016-09-23,"T1612.CFE",0.0281333333333333
"375",2016-09-26,"T1612.CFE",0.0279333333333333
"376",2016-09-27,"T1612.CFE",0.028
"377",2016-09-28,"T1612.CFE",0.028
"378",2016-09-29,"T1612.CFE",0.0280666666666667
"379",2016-09-30,"T1612.CFE",0.028
"380",2016-10-10,"T1612.CFE",0.0274666666666667
"381",2016-10-11,"T1612.CFE",0.0276
"382",2016-10-12,"T1612.CFE",0.0278666666666667
"383",2016-10-13,"T1612.CFE",0.0276666666666667
"384",2016-10-14,"T1612.CFE",0.0275333333333333
"385",2016-10-17,"T1612.CFE",0.0275
"386",2016-10-18,"T1612.CFE",0.0275666666666667
"387",2016-10-19,"T1612.CFE",0.0272333333333333
"388",2016-10-20,"T1612.CFE",0.0268666666666667
"389",2016-10-21,"T1612.CFE",0.0267666666666667
"390",2016-10-24,"T1612.CFE",0.0272333333333333
"391",2016-10-25,"T1612.CFE",0.0275
"392",2016-10-26,"T1612.CFE",0.0279666666666667
"393",2016-10-27,"T1612.CFE",0.0274666666666667
"394",2016-10-28,"T1612.CFE",0.0274333333333333
"395",2016-10-31,"T1612.CFE",0.0278666666666667
"396",2016-11-01,"T1612.CFE",0.0277666666666667
"397",2016-11-02,"T1612.CFE",0.0277666666666667
"398",2016-11-03,"T1612.CFE",0.0274666666666667
"399",2016-11-04,"T1612.CFE",0.0274333333333333
"400",2016-11-07,"T1612.CFE",0.0278333333333333
"401",2016-11-08,"T1612.CFE",0.0279666666666667
"402",2016-11-09,"T1612.CFE",0.0279666666666667
"403",2016-11-10,"T1703.CFE",0.0298
"404",2016-11-11,"T1703.CFE",0.0301666666666667
"405",2016-11-14,"T1703.CFE",0.0304
"406",2016-11-15,"T1703.CFE",0.0303
"407",2016-11-16,"T1703.CFE",0.0304
"408",2016-11-17,"T1703.CFE",0.0305333333333333
"409",2016-11-18,"T1703.CFE",0.0306
"410",2016-11-21,"T1703.CFE",0.0305333333333333
"411",2016-11-22,"T1703.CFE",0.0306
"412",2016-11-23,"T1703.CFE",0.0302
"413",2016-11-24,"T1703.CFE",0.0303333333333333
"414",2016-11-25,"T1703.CFE",0.0305
"415",2016-11-28,"T1703.CFE",0.0304
"416",2016-11-29,"T1703.CFE",0.0312
"417",2016-11-30,"T1703.CFE",0.0314333333333333
"418",2016-12-01,"T1703.CFE",0.0322
"419",2016-12-02,"T1703.CFE",0.0321333333333333
"420",2016-12-05,"T1703.CFE",0.0323333333333333
"421",2016-12-06,"T1703.CFE",0.0329333333333333
"422",2016-12-07,"T1703.CFE",0.0328
"423",2016-12-08,"T1703.CFE",0.0327333333333333
"424",2016-12-09,"T1703.CFE",0.0328
"425",2016-12-12,"T1703.CFE",0.0338333333333333
"426",2016-12-13,"T1703.CFE",0.0342333333333333
