date,国债到期收益率:1年,国债到期收益率:2年,国债到期收益率:5年,国债到期收益率:10年,X10_5,1D,5D,10D,20D,30D,40D,NUM,定期存款利率:1年(整存整取),短期贷款利率:6个月至1年(含),贷款市场报价利率(LPR):1年,R,R：10M,R：5M
2019/8/2,2.571,2.7645,2.9399,3.1012,16.13,0.01,-5.16,-7.69,-6.36,-4.64,-0.65,2821,1.5,4.35,4.31,2.67,2.67,2.69
2019/8/5,2.5554,2.7452,2.8947,3.0561,16.14,-2.79,-4.26,-6.81,-6.43,-3.98,-4.32,2822,1.5,4.35,4.31,2.58,2.65,2.67
2019/8/6,2.5588,2.7453,2.9258,3.0593,13.35,-1.33,-2.88,-3.19,-4.54,-0.69,-2.53,2823,1.5,4.35,4.31,2.3,2.62,2.6
2019/8/7,2.5635,2.7431,2.9309,3.0511,12.02,-1,-2.79,-2.1,-2.98,-0.52,-0.38,2824,1.5,4.35,4.31,2.26,2.6,2.5
2019/8/8,2.562,2.7304,2.9408,3.051,11.02,-0.05,-1.64,-1.1,-1.91,0.3,1.2,2825,1.5,4.35,4.31,2.55,2.58,2.47
2019/8/9,2.5319,2.6882,2.9177,3.0274,10.97,0.91,-2.53,-1.01,-0.22,1.3,1.04,2826,1.5,4.35,4.31,2.65,2.58,2.47
2019/8/12,2.5717,2.6934,2.92,3.0388,11.88,-1.41,-2.55,-1.74,-2.78,0.83,0.89,2827,1.5,4.35,4.31,2.7,2.58,2.49
2019/8/13,2.5885,2.7011,2.902,3.0067,10.47,-1.24,-0.31,-0.19,-1.35,2.5,2.21,2828,1.5,4.35,4.31,2.75,2.59,2.58
2019/8/14,2.578,2.6964,2.91,3.0023,9.23,0.15,0.69,0.72,1.35,4.52,3.37,2829,1.5,4.35,4.31,2.77,2.59,2.68
2019/8/15,2.568,2.6938,2.9177,3.0115,9.38,-0.94,0.54,0.46,1.6,4.32,3.88,2830,1.5,4.35,4.31,2.72,2.6,2.72
2019/8/16,2.5896,2.7028,2.9372,3.0216,8.44,0.89,1.52,1.33,3.05,7.04,10.86,2831,1.5,4.35,4.31,2.72,2.6,2.73
2019/8/19,2.5731,2.6919,2.9287,3.022,9.33,0.83,0.81,0.38,2.83,2.49,9.47,2832,1.5,4.35,4.31,2.72,2.61,2.73
2019/8/20,2.5896,2.6982,2.9308,3.0324,10.16,-0.24,0.12,-1.35,2.5,0.66,8.32,2833,1.5,4.35,4.25,2.69,2.65,2.72
2019/8/21,2.6283,2.7242,2.9599,3.0591,9.92,0,0.03,-0.88,1.58,1.72,10.63,2834,1.5,4.35,4.25,2.63,2.69,2.69
2019/8/22,2.6285,2.7111,2.9626,3.0618,9.92,0.04,-0.08,-0.81,1.4,2.3,10.31,2835,1.5,4.35,4.25,2.59,2.69,2.67
2019/8/23,2.6217,2.7113,2.962,3.0616,9.96,0.18,-0.19,0.79,2.31,2.05,11.85,2836,1.5,4.35,4.25,2.63,2.69,2.65
2019/8/26,2.6058,2.6903,2.943,3.0444,10.14,0.14,-0.43,-1.04,2.57,2.63,11.9,2837,1.5,4.35,4.25,2.69,2.69,2.65
2019/8/27,2.5852,2.6684,2.9492,3.052,10.28,-0.33,-1.47,-1.16,2.69,2.4,11.98,2838,1.5,4.35,4.25,2.72,2.69,2.65
2019/8/28,2.6343,2.707,2.9552,3.0547,9.95,-0.11,-0.91,0.63,3.8,2.65,12.44,2839,1.5,4.35,4.25,2.64,2.67,2.66
2019/8/29,2.6047,2.69,2.93,3.0284,9.84,-0.07,-0.73,1.14,3.86,3.42,11.86,2840,1.5,4.35,4.25,2.52,2.65,2.64
2019/8/30,2.6283,2.7183,2.9589,3.0566,9.77,-0.06,0.98,1.72,5.71,9.53,10.75,2841,1.5,4.35,4.25,2.64,2.65,2.64
2019/9/2,2.6088,2.6942,2.9662,3.0633,9.71,-0.9,-0.61,2.45,2.11,9.09,9.83,2842,1.5,4.35,4.25,2.59,2.63,2.62
2019/9/3,2.6297,2.7372,2.9791,3.0672,8.81,0.23,0.31,3.85,2.01,9.67,10.92,2843,1.5,4.35,4.25,2.55,2.62,2.59
2019/9/4,2.6195,2.7332,2.9684,3.0588,9.04,0.07,1.54,2.46,2.6,11.51,10.24,2844,1.5,4.35,4.25,2.49,2.61,2.56
2019/9/5,2.6177,2.6976,2.9307,3.0218,9.11,1.64,1.87,2.21,3.11,11.12,11.38,2845,1.5,4.35,4.25,2.58,2.61,2.57
2019/9/6,2.6088,2.6904,2.9074,3.0149,10.75,-1.65,0.74,1.52,1.26,11.06,9.62,2846,1.5,4.35,4.25,2.64,2.61,2.57
2019/9/9,2.5999,2.6826,2.9337,3.0247,9.1,0.02,3.06,3.61,3.67,12.94,10.96,2847,1.5,4.35,4.25,2.65,2.6,2.58
2019/9/10,2.6298,2.6892,2.956,3.0472,9.12,1.46,3.54,3.85,3.56,13.14,9.33,2848,1.5,4.35,4.25,2.6,2.59,2.59
2019/9/11,2.6058,2.6861,2.9465,3.0523,10.58,0.4,0.92,3.17,2.02,11.81,9.58,2849,1.5,4.35,4.25,2.51,2.58,2.6
2019/9/12,2.6099,2.6869,2.9752,3.085,10.98,0.51,0.34,2.72,2.28,10.72,8.08,2850,1.5,4.35,4.25,2.41,2.57,2.56
2019/9/16,2.6,2.6867,2.9776,3.0925,11.49,0.67,0.78,3.99,7.81,9.03,7.07,2851,1.5,4.35,4.25,2.39,2.54,2.51
2019/9/17,2.5892,2.6826,2.986,3.1076,12.16,0.5,0.55,-0.34,6.64,7.38,6.17,2852,1.5,4.35,4.25,2.62,2.54,2.51
2019/9/18,2.5997,2.6728,3.0061,3.1327,12.66,-1.16,0.31,-1.84,5.82,7.07,6.63,2853,1.5,4.35,4.25,2.7,2.56,2.53
2019/9/19,2.5829,2.6681,2.9952,3.1102,11.5,-0.18,2.25,0.14,9.05,7.78,9.3,2854,1.5,4.35,4.25,2.82,2.59,2.59
2019/9/20,2.5633,2.6479,2.9873,3.1005,11.32,0.95,2.38,0.9,8.91,9.17,10.01,2855,1.5,4.35,4.2,2.86,2.62,2.68
2019/9/23,2.5693,2.6541,2.9807,3.1034,12.27,0.44,3.21,-0.26,9.54,8.1,6.77,2856,1.5,4.35,4.2,2.83,2.64,2.77
2019/9/24,2.5662,2.6567,2.991,3.1181,12.71,0.26,-0.89,0.06,9.33,7.35,4.45,2857,1.5,4.35,4.2,2.41,2.61,2.72
2019/9/25,2.5574,2.6449,2.9863,3.116,12.97,0.78,-2.15,-0.29,9.29,5.48,5.28,2858,1.5,4.35,4.2,2.08,2.56,2.6
2019/9/26,2.5587,2.6587,2.9991,3.1366,13.75,-0.05,-2.11,-1.15,8.64,6.41,5.17,2859,1.5,4.35,4.2,1.67,2.48,2.37
2019/9/27,2.5476,2.6497,3.0108,3.1478,13.7,1.78,-1.48,-0.44,8,5.36,5.26,2860,1.5,4.35,4.2,1.31,2.37,2.06
2019/9/30,2.5229,2.6665,3.0011,3.1559,15.48,-3.66,-3.47,3.82,5.04,3.08,3.9,2861,1.5,4.35,4.2,2.75,2.41,2.05
2019/10/8,2.5562,2.6733,2.9961,3.1143,11.82,-1,0.95,6.98,7.72,6.51,7.01,2862,1.5,4.35,4.2,2.69,2.41,2.1
2019/10/9,2.5547,2.6647,2.997,3.1052,10.82,0.82,1.86,7.66,8.91,8.47,8.86,2863,1.5,4.35,4.2,2.24,2.37,2.13
2019/10/10,2.566,2.6697,3.0178,3.1342,11.64,0.58,0.96,8.91,7.64,9.16,8.08,2864,1.5,4.35,4.2,2.07,2.29,2.21
2019/10/11,2.5572,2.664,3.0323,3.1545,12.22,-0.21,1.04,8.01,8.27,9.11,5.68,2865,1.5,4.35,4.2,1.92,2.2,2.33
2019/10/14,2.5524,2.6682,3.0443,3.1644,12.01,0.76,7.29,9.8,8.36,7.03,6.77,2866,1.5,4.35,4.2,2.61,2.18,2.31
2019/10/15,2.5313,2.6437,3.0442,3.1719,12.77,-0.09,6.03,9.27,7.29,4.39,5.02,2867,1.5,4.35,4.2,2.76,2.21,2.32
2019/10/16,2.5503,2.6782,3.0444,3.1712,12.68,-0.08,5.8,9.58,5.77,5.57,5.02,2868,1.5,4.35,4.2,2.74,2.28,2.42
2019/10/17,2.5607,2.6752,3.0292,3.1552,12.6,0.66,7.95,9.79,7.56,6.32,6.13,2869,1.5,4.35,4.2,2.62,2.37,2.53
2019/10/18,2.5579,2.664,3.0496,3.1822,13.26,6.04,6.97,8.44,5.8,5.7,5.98,2870,1.5,4.35,4.2,2.67,2.51,2.68
2019/10/21,2.5636,2.6813,3.0227,3.2157,19.3,-0.5,2.51,1.22,-0.74,0.08,0.11,2871,1.5,4.35,4.2,2.75,2.51,2.71
2019/10/22,2.5911,2.7115,3.0371,3.2251,18.8,-0.32,3.24,0.74,-0.47,0.03,1.15,2872,1.5,4.35,4.2,2.87,2.53,2.73
2019/10/23,2.6002,2.7171,3.0331,3.2179,18.48,2.07,3.78,1.25,0.81,1.2,1.19,2873,1.5,4.35,4.2,2.7,2.57,2.72
2019/10/24,2.6257,2.7293,3.017,3.2225,20.55,-0.32,1.84,-1.27,0.25,-0.83,0.84,2874,1.5,4.35,4.2,2.49,2.61,2.7
2019/10/25,2.6187,2.7196,3.0359,3.2382,20.23,1.58,1.47,0.26,1.1,-2.33,0.31,2875,1.5,4.35,4.2,2.55,2.68,2.67
2019/10/28,2.6252,2.7301,3.0744,3.2925,21.81,0.23,-1.29,-1.44,-2.77,-3.03,0.13,2876,1.5,4.35,4.2,2.52,2.67,2.63
2019/10/29,2.6371,2.7457,3.0784,3.2988,22.04,0.22,-2.5,-1.98,-4.88,-4.25,0.93,2877,1.5,4.35,4.2,2.41,2.63,2.53
2019/10/30,2.6967,2.8111,3.1185,3.3411,22.26,0.13,-2.53,-3.81,-4.01,-4.56,-0.1,2878,1.5,4.35,4.2,2.35,2.59,2.46
2019/10/31,2.6664,2.7846,3.0793,3.3032,22.39,-0.69,-3.11,-2.23,-3.47,-3.66,0.53,2879,1.5,4.35,4.2,2.67,2.6,2.5
2019/11/1,2.6763,2.7771,3.0642,3.2812,21.7,-1.18,-1.21,-2.64,-2.74,-2.46,2.56,2880,1.5,4.35,4.2,2.33,2.57,2.46
2019/11/4,2.6568,2.7639,3.0902,3.2954,20.52,-0.98,-0.15,-1.96,-1.14,-1.11,3.65,2881,1.5,4.35,4.2,2.1,2.5,2.37
2019/11/5,2.6291,2.739,3.0605,3.2559,19.54,0.19,0.52,-1.21,-0.71,0.41,5.14,2882,1.5,4.35,4.2,1.92,2.4,2.28
2019/11/6,2.6706,2.7923,3.0525,3.2498,19.73,-0.45,-1.28,-0.44,-0.05,-0.06,4.88,2883,1.5,4.35,4.2,1.83,2.32,2.17
2019/11/7,2.6473,2.7593,3.0658,3.2586,19.28,1.21,0.88,1.52,0.44,2.11,1.99,2884,1.5,4.35,4.2,1.96,2.26,2.03
2019/11/8,2.6658,2.7803,3.0719,3.2768,20.49,-0.12,-1.43,0.84,-2.59,0.05,1,2885,1.5,4.35,4.2,1.95,2.2,1.95
2019/11/11,2.659,2.7823,3.0484,3.2521,20.37,-0.31,-1.81,-1.33,-1.59,1.57,2.37,2886,1.5,4.35,4.2,2.09,2.16,1.95
2019/11/12,2.6824,2.7971,3.0569,3.2575,20.06,-1.61,-1.73,-2.9,-2.27,2.91,3.68,2887,1.5,4.35,4.2,2.43,2.16,2.05
2019/11/13,2.6711,2.7909,3.0625,3.247,18.45,1.71,0.84,-0.2,-0.75,3.71,4.67,2888,1.5,4.35,4.2,2.65,2.19,2.22
2019/11/14,2.7051,2.7941,3.0627,3.2643,20.16,-1.1,0.64,-1.24,-1.43,2.76,1.86,2889,1.5,4.35,4.2,2.73,2.2,2.37
2019/11/15,2.6733,2.7803,3.0566,3.2472,19.06,-0.5,2.27,-0.1,0.18,5.2,2.2,2890,1.5,4.35,4.2,2.78,2.24,2.54
2019/11/18,2.6827,2.7616,3.0218,3.2074,18.56,-0.23,0.48,0.82,0.85,5.61,2.18,2891,1.5,4.35,4.2,2.77,2.31,2.67
2019/11/19,2.6411,2.7433,2.9969,3.1802,18.33,0.96,-1.17,0.5,1.62,6.35,3.41,2892,1.5,4.35,4.2,2.39,2.36,2.66
2019/11/20,2.652,2.7482,2.9838,3.1767,19.29,1.51,-1.04,0.39,0.38,5.32,1.39,2893,1.5,4.35,4.15,1.95,2.37,2.52
2019/11/21,2.6347,2.718,2.9706,3.1786,20.8,0.53,-1.88,-1.08,0.59,0.47,-0.54,2894,1.5,4.35,4.15,1.91,2.36,2.36
2019/11/22,2.6465,2.7304,2.9691,3.1824,21.33,-2.29,-2.37,-3.43,-0.79,0.16,1.85,2895,1.5,4.35,4.15,2.01,2.37,2.2
2019/11/25,2.6632,2.7495,3,3.1904,19.04,-1.88,0.34,-0.26,2.9,3.7,2.63,2896,1.5,4.35,4.15,2.29,2.39,2.11
2019/11/26,2.6472,2.7443,3.0004,3.172,17.16,1.09,1.67,0.63,5.81,6.58,3.03,2897,1.5,4.35,4.15,2.37,2.38,2.1
2019/11/27,2.6548,2.7436,2.9883,3.1708,18.25,0.67,1.43,-0.55,3.91,4.87,-0.35,2898,1.5,4.35,4.15,2.27,2.35,2.17
2019/11/28,2.6441,2.7356,2.9809,3.1701,18.92,0.04,0.8,-0.19,4,3.1,1.3,2899,1.5,4.35,4.15,2.12,2.28,2.21
2019/11/29,2.6514,2.7544,2.9753,3.1649,18.96,0.42,-1.06,0.28,5.3,2.3,3.06,2900,1.5,4.35,4.15,2.44,2.25,2.3
2019/12/2,2.6615,2.7623,3.0016,3.1954,19.38,-0.55,-0.6,0.03,4.79,1.36,1.51,2901,1.5,4.35,4.15,2.28,2.2,2.3
2019/12/3,2.6491,2.7467,2.9919,3.1802,18.83,0.85,-1.04,1.12,5.85,2.91,1.93,2902,1.5,4.35,4.15,2.18,2.18,2.26
2019/12/4,2.6353,2.7429,2.9783,3.1751,19.68,0.04,-1.98,-0.01,4.93,1,0.86,2903,1.5,4.35,4.15,2.03,2.19,2.21
2019/12/5,2.6239,2.7381,2.9781,3.1753,19.72,-1.82,-0.99,1.67,1.55,0.54,3.57,2904,1.5,4.35,4.15,1.97,2.2,2.18
2019/12/6,2.6281,2.7453,3.0116,3.1906,17.9,0.88,1.34,2.64,3.59,5.28,4.74,2905,1.5,4.35,4.15,2.12,2.21,2.12
2019/12/9,2.6387,2.7439,3.0023,3.1901,18.78,-0.99,0.63,3.16,3.96,2.89,3.83,2906,1.5,4.35,4.15,2.39,2.22,2.14
2019/12/10,2.5982,2.7189,3.0025,3.1804,17.79,-0.09,2.16,5.18,5.95,2.4,3.99,2907,1.5,4.35,4.15,2.25,2.21,2.15
2019/12/11,2.6271,2.7294,2.9935,3.1705,17.7,1.03,1.97,4.46,5.42,0.2,6.39,2908,1.5,4.35,4.15,2.13,2.19,2.17
2019/12/12,2.5902,2.7037,2.9781,3.1654,18.73,0.51,2.66,4.19,3.29,1.49,6.18,2909,1.5,4.35,4.15,2.1,2.19,2.2
2019/12/13,2.6053,2.7114,2.991,3.1834,19.24,0.17,1.3,5.02,2.02,2.78,2.83,2910,1.5,4.35,4.15,2.18,2.16,2.21
2019/12/16,2.607,2.7137,2.9919,3.186,19.41,0.54,2.53,4.76,1.33,1.48,2.52,2911,1.5,4.35,4.15,2.49,2.18,2.23
2019/12/17,2.6288,2.7341,3.0093,3.2088,19.95,-0.28,3.02,4.73,1.79,0.81,3.66,2912,1.5,4.35,4.15,2.57,2.22,2.29
2019/12/18,2.6139,2.7091,3.0149,3.2116,19.67,1.72,2.49,4.94,1.01,0.87,0.31,2913,1.5,4.35,4.15,2.54,2.27,2.37
2019/12/19,2.6129,2.699,3.0008,3.2147,21.39,-0.85,1.53,-0.12,-1.13,1.9,-2.34,2914,1.5,4.35,4.15,2.12,2.29,2.38
2019/12/20,2.5907,2.6843,2.9714,3.1768,20.54,1.4,3.72,0.95,2.64,2.1,-1.97,2915,1.5,4.35,4.15,1.87,2.26,2.32
2019/12/23,2.5588,2.66,2.9476,3.167,21.94,1.03,2.23,0.8,-0.27,0.67,-4.49,2916,1.5,4.35,4.15,1.62,2.19,2.14
2019/12/24,2.5204,2.6427,2.9266,3.1563,22.97,-0.81,1.71,0.77,-2.78,-1.19,-5.33,2917,1.5,4.35,4.15,1.2,2.08,1.87
2019/12/25,2.4935,2.63,2.9227,3.1443,22.16,0.76,2.45,0.96,-4.26,1.93,-3.09,2918,1.5,4.35,4.15,1.06,1.97,1.57
2019/12/26,2.4587,2.6242,2.8879,3.1171,22.92,1.34,-1.65,-0.9,-2.7,1.99,-3.41,2919,1.5,4.35,4.15,1.01,1.86,1.35
2019/12/27,2.3844,2.5864,2.89,3.1326,24.26,-0.09,-2.77,-3,-2.24,-2.19,-3.65,2920,1.5,4.35,4.15,1.21,1.77,1.22
2019/12/30,2.3581,2.6131,2.8901,3.1318,24.17,0.51,-1.43,-3.43,-3.28,-2.24,-4.67,2921,1.5,4.35,4.15,1.33,1.65,1.16
2019/12/31,2.3598,2.5347,2.8886,3.1354,24.68,-0.07,-0.94,-2.94,-3.92,-1.07,-5.08,2922,1.5,4.35,4.15,2.31,1.63,1.38
2020/1/2,2.363,2.542,2.9039,3.15,24.61,-3.34,-1.49,-3.93,-4.07,-4.63,-6.61,2923,1.5,4.35,4.15,1.51,1.52,1.47
2020/1/3,2.3648,2.5731,2.9371,3.1498,21.27,0.22,0.75,-1.01,2.02,-2.22,-6.02,2924,1.5,4.35,4.15,1.24,1.44,1.52
2020/1/6,2.3635,2.5391,2.9163,3.1312,21.49,1.25,-0.23,1.69,1.15,-2.92,-0.68,2925,1.5,4.35,4.15,1.09,1.36,1.5
2020/1/7,2.3469,2.5178,2.9142,3.1416,22.74,1,-2,-1.07,-0.13,-5.29,-8.01,2926,1.5,4.35,4.15,1.3,1.33,1.49
2020/1/8,2.3314,2.4872,2.8971,3.1345,23.74,-0.62,-2,-3.55,-1.96,-6.1,-1.17,2927,1.5,4.35,4.15,1.64,1.37,1.36
2020/1/9,2.3344,2.5107,2.8966,3.1278,23.12,-1.1,-2.44,-5.22,0.97,-4.05,-6.8,2928,1.5,4.35,4.15,1.77,1.44,1.41
2020/1/10,2.3229,2.4966,2.8735,3.0937,22.02,-0.76,-1.76,-1.8,2.89,-2.51,-2.55,2929,1.5,4.35,4.15,1.85,1.53,1.53
2020/1/13,2.2983,2.5018,2.8743,3.0869,21.26,-0.52,1.92,0.76,0.81,-0.65,3.11,2930,1.5,4.35,4.15,2.14,1.62,1.74
2020/1/14,2.2939,2.4989,2.894,3.1014,20.74,1,0.93,0.15,1.19,-1.24,1.05,2931,1.5,4.35,4.15,2.67,1.75,2.01
2020/1/15,2.2904,2.5167,2.8765,3.0939,21.74,-1.06,-1.55,-0.98,1.87,-2.14,1.61,2932,1.5,4.35,4.15,2.91,1.81,2.27
2020/1/16,2.2704,2.4694,2.8871,3.0939,20.68,-0.42,-2.78,-0.14,-0.7,-2.68,1.03,2933,1.5,4.35,4.15,2.75,1.94,2.47
2020/1/17,2.2721,2.5034,2.8896,3.0922,20.26,2.92,-0.04,3.03,-1.21,-5.01,0.7,2934,1.5,4.35,4.15,2.53,2.07,2.6
2020/1/20,2.2447,2.4538,2.829,3.0608,23.18,-1.51,-1.16,-0.54,-4.61,-2.37,-0.97,2935,1.5,4.35,4.15,2.32,2.19,2.64
2020/1/21,2.2043,2.4235,2.8143,3.031,21.67,-1.48,-0.78,0.94,-4.22,-6.94,2.27,2936,1.5,4.35,4.15,1.96,2.25,2.49
2020/1/22,2.2568,2.4528,2.8254,3.0273,20.19,-2.29,0.57,1.59,-2.55,2.38,6.59,2937,1.5,4.35,4.15,1.63,2.25,2.24
2020/1/23,2.2615,2.4633,2.8163,2.9953,17.9,2.32,2.64,6.19,1.17,-1.58,8.77,2938,1.5,4.35,4.15,2.43,2.32,2.17
2020/2/3,1.952,2.2152,2.6233,2.8255,20.22,1.8,3.07,4.69,-0.71,-0.75,8.81,2939,1.5,4.35,4.15,2.59,2.39,2.18
2020/2/4,2.0431,2.2803,2.6371,2.8573,22.02,-1.13,0.62,0.05,-1.41,2.35,9.02,2940,1.5,4.35,4.15,2.33,2.41,2.19
2020/2/5,2.0826,2.2949,2.6376,2.8465,20.89,-0.13,1.72,1.04,-1.39,0.9,8.99,2941,1.5,4.35,4.15,2.13,2.36,2.22
2020/2/6,2.0139,2.275,2.6335,2.8411,20.76,-0.22,1.02,2.85,-1.16,2.59,9.56,2942,1.5,4.35,4.15,1.9,2.26,2.27
2020/2/7,2.0376,2.2794,2.6,2.8054,20.54,2.75,3.55,-0.56,-2.54,1.17,13.76,2943,1.5,4.35,4.15,1.86,2.17,2.16
2020/2/10,1.9661,2.2222,2.5679,2.8008,23.29,-0.65,1.62,-4.24,-8.04,-2.33,20.44,2944,1.5,4.35,4.15,1.72,2.09,1.99
2020/2/11,1.9905,2.2628,2.6007,2.8271,22.64,-0.03,-0.57,-4.07,-1.83,-0.43,21.55,2945,1.5,4.35,4.15,1.66,2.02,1.85
2020/2/12,2.0002,2.2792,2.6076,2.8337,22.61,-0.83,-0.68,-5.16,-7.88,1.33,25.89,2946,1.5,4.35,4.15,1.61,1.98,1.75
2020/2/13,2.0153,2.3005,2.6078,2.8256,21.78,2.31,1.83,-4.14,0.79,5,27.57,2947,1.5,4.35,4.15,1.54,1.98,1.68
2020/2/14,2.0147,2.3046,2.6219,2.8628,24.09,0.82,-4.11,-5.02,-7.77,2.58,25.42,2948,1.5,4.35,4.15,1.36,1.87,1.58
2020/2/17,2.0057,2.3083,2.6506,2.8997,24.91,-2.84,-5.86,-5.4,-5.44,4.12,27.87,2949,1.5,4.35,4.15,1.51,1.76,1.53
2020/2/18,1.9863,2.2978,2.6472,2.8679,22.07,-0.14,-3.5,-1.46,2.3,8.97,31.55,2950,1.5,4.35,4.15,1.58,1.69,1.52
2020/2/19,1.9956,2.2947,2.6539,2.8732,21.93,1.68,-4.48,-2.43,-0.14,7.95,29.9,2951,1.5,4.35,4.15,1.7,1.64,1.54
2020/2/20,1.9706,2.252,2.6665,2.9026,23.61,-3.63,-5.97,-4.01,-0.26,6.71,29.97,2952,1.5,4.35,4.05,1.47,1.6,1.52
2020/2/21,1.982,2.2248,2.6618,2.8616,19.98,-0.93,-0.91,-1.98,1.73,14.32,37.17,2953,1.5,4.35,4.05,1.42,1.56,1.54
2020/2/24,1.9647,2.2258,2.6314,2.8219,19.05,-0.48,0.46,-3.8,1.91,24.68,41.93,2954,1.5,4.35,4.05,1.59,1.54,1.55
2020/2/25,1.9894,2.2334,2.6337,2.8194,18.57,-1.12,2.04,2.24,3.64,25.62,50.73,2955,1.5,4.35,4.05,1.66,1.54,1.57
2020/2/26,1.975,2.2209,2.6351,2.8096,17.45,0.19,2.05,-2.72,6.49,31.05,51.22,2956,1.5,4.35,4.05,1.57,1.54,1.54
2020/2/27,1.9953,2.2317,2.5959,2.7723,17.64,1.43,1.96,4.93,9.14,31.71,46.95,2957,1.5,4.35,4.05,1.42,1.53,1.53
2020/2/28,1.9154,2.1758,2.5319,2.7226,19.07,0.44,-1.07,-2.75,7.6,30.44,46.21,2958,1.5,4.35,4.05,1.71,1.56,1.59
2020/3/2,2.0146,2.2269,2.5402,2.7353,19.51,1.1,-4.26,-0.04,9.52,33.27,46.63,2959,1.5,4.35,4.05,1.79,1.59,1.63
2020/3/3,2.0113,2.2794,2.5392,2.7453,20.61,-1.11,0.2,3.76,10.43,33.01,48.29,2960,1.5,4.35,4.05,1.69,1.6,1.64
2020/3/4,1.9602,2.1644,2.4858,2.6808,19.5,0.1,-4.77,2.29,10.38,32.33,53.99,2961,1.5,4.35,4.05,1.54,1.59,1.63
2020/3/5,2.0072,2.197,2.4848,2.6808,19.6,-1.6,2.97,3.75,10.72,33.98,52.81,2962,1.5,4.35,4.05,1.53,1.59,1.65
2020/3/6,1.9675,2.1354,2.4533,2.6333,18,-2.75,-1.68,3.71,16.3,39.15,51.82,2963,1.5,4.35,4.05,1.44,1.59,1.6
2020/3/9,1.9671,2.0674,2.3709,2.5234,15.25,5.56,4.22,5.71,28.48,45.73,51.8,2964,1.5,4.35,4.05,1.66,1.6,1.57
2020/3/10,1.9783,2.0914,2.4047,2.6128,20.81,-6.08,3.56,1.4,23.38,48.49,46.12,2965,1.5,4.35,4.05,2.08,1.64,1.65
2020/3/11,1.974,2.1261,2.4508,2.5981,14.73,7.84,7.06,9.21,33.77,53.94,50.37,2966,1.5,4.35,4.05,2.16,1.7,1.77
2020/3/12,1.9831,2.1473,2.421,2.6467,22.57,-6.25,0.78,4.21,26.78,42.02,40.61,2967,1.5,4.35,4.05,1.71,1.73,1.81
2020/3/13,2.0373,2.1671,2.5073,2.6705,16.32,3.15,5.39,10.35,33.19,48.96,49.32,2968,1.5,4.35,4.05,1.46,1.71,1.81
2020/3/16,1.9709,2.1396,2.4785,2.6732,19.47,4.9,1.49,9.56,33.31,46.67,50.59,2969,1.5,4.35,4.05,1.28,1.66,1.74
2020/3/17,1.9837,2.1462,2.4717,2.7154,24.37,-2.58,-2.16,6.67,29.25,44.53,41.71,2970,1.5,4.35,4.05,1.14,1.6,1.55
2020/3/18,1.9638,2.1369,2.4837,2.7016,21.79,1.56,2.15,8.09,30.04,51.7,40.12,2971,1.5,4.35,4.05,1.02,1.55,1.32
2020/3/19,1.9201,2.0613,2.506,2.7395,23.35,-1.64,3.43,6.97,30.23,49.06,31.74,2972,1.5,4.35,4.05,0.91,1.49,1.16
2020/3/20,1.93,2.0545,2.4864,2.7035,21.71,-0.75,4.96,12.59,35.44,48.11,30.62,2973,1.5,4.35,4.05,0.86,1.43,1.04
2020/3/23,1.8702,2.0103,2.4243,2.6339,20.96,1.25,8.07,22.77,40.02,46.09,34.33,2974,1.5,4.35,4.05,0.91,1.35,0.97
2020/3/24,1.8113,2.0099,2.4044,2.6265,22.21,1.73,8.83,21.98,47.09,44.72,32.36,2975,1.5,4.35,4.05,0.88,1.23,0.92
2020/3/25,1.7708,1.9316,2.3896,2.629,23.94,2.84,5.94,24.56,44.73,41.16,27.22,2976,1.5,4.35,4.05,0.91,1.11,0.89
2020/3/26,1.7033,1.8754,2.3318,2.5996,26.78,-0.11,3.54,22.57,37.81,36.4,19.19,2977,1.5,4.35,4.05,0.92,1.03,0.89
2020/3/27,1.7317,1.9174,2.3459,2.6126,26.67,2.36,7.63,22.84,38.61,38.97,20.18,2978,1.5,4.35,4.05,1.17,1,0.96
2020/3/30,1.7541,1.9299,2.324,2.6143,29.03,2.01,14.7,23.75,37.11,41.03,20.71,2979,1.5,4.35,4.05,1.44,1.02,1.06
2020/3/31,1.7039,1.8705,2.2892,2.5996,31.04,-1.16,13.15,22.58,37.86,35.04,17.58,2980,1.5,4.35,4.05,1.77,1.08,1.24
2020/4/1,1.6219,1.7763,2.2638,2.5626,29.88,0.44,18.62,21.95,43.61,32.03,12.01,2981,1.5,4.35,4.05,1.46,1.12,1.35
2020/4/2,1.642,1.8124,2.2839,2.5871,30.32,3.98,19.03,23.26,42.09,24.77,10.8,2982,1.5,4.35,4.05,1.32,1.16,1.43
2020/4/3,1.6201,1.7841,2.2974,2.6404,34.3,9.43,15.21,22.85,35.52,18.03,1.24,2983,1.5,4.35,4.05,1.05,1.18,1.41
2020/4/7,1.3522,1.5871,2.093,2.5303,43.73,0.46,9.05,17.25,23.32,11.56,-11.02,2984,1.5,4.35,4.05,0.87,1.18,1.29
2020/4/8,1.2007,1.4234,2.0528,2.4947,44.19,4.31,9.43,25.11,22.74,10.38,-12.9,2985,1.5,4.35,4.05,0.96,1.19,1.13
2020/4/9,1.1507,1.4109,2.0252,2.5102,48.5,0.85,3.33,20.17,16.6,2.66,-16.46,2986,1.5,4.35,4.05,1.24,1.22,1.09
