wind_cd,date_id,ctd_cd,irr,ctd_ib,irr_ib,ctd_sh,irr_sh,ctd_sz,irr_sz
TF1612.CFE,2016-12-07 00:00:00,140006.IB,38.4261,140006.IB,38.4261,019549.SH,-10.8471,,nan
TF1612.CFE,2016-12-08 00:00:00,140024.IB,11.9871,140024.IB,11.9871,019549.SH,-61.2706,,nan
TF1612.CFE,2016-12-09 00:00:00,160007.IB,10.5769,160007.IB,10.5769,,nan,,nan
TF1703.CFE,2016-06-14 00:00:00,019124.SH,1.5461,160007.IB,1.292,019124.SH,1.5461,,nan
TF1703.CFE,2016-06-15 00:00:00,110024.IB,1.3464,110024.IB,1.3464,019507.SH,1.2574,,nan
TF1703.CFE,2016-06-16 00:00:00,160007.IB,1.1323,160007.IB,1.1323,019502.SH,1.6288,,nan
TF1703.CFE,2016-06-17 00:00:00,160007.IB,1.1649,160007.IB,1.1649,019535.SH,1.2672,,nan
TF1703.CFE,2016-06-20 00:00:00,150002.IB,1.6169,150002.IB,1.6169,019502.SH,1.7544,,nan
TF1703.CFE,2016-06-21 00:00:00,150002.IB,1.7822,150002.IB,1.7822,019406.SH,1.1728,,nan
TF1703.CFE,2016-06-22 00:00:00,019502.SH,1.3909,160007.IB,1.3655,019502.SH,1.3909,,nan
TF1703.CFE,2016-06-23 00:00:00,160007.IB,1.3547,160007.IB,1.3547,019406.SH,0.6509,,nan
TF1703.CFE,2016-06-24 00:00:00,140024.IB,2.1344,140024.IB,2.1344,019502.SH,1.7177,,nan
TF1703.CFE,2016-06-27 00:00:00,150002.IB,2.2415,150002.IB,2.2415,019535.SH,1.4691,,nan
TF1703.CFE,2016-06-28 00:00:00,150002.IB,1.8491,150002.IB,1.8491,019502.SH,1.8408,,nan
TF1703.CFE,2016-06-29 00:00:00,150002.IB,1.9313,150002.IB,1.9313,,nan,,nan
TF1703.CFE,2016-06-30 00:00:00,120009.IB,1.8887,120009.IB,1.8887,019507.SH,1.8112,,nan
TF1703.CFE,2016-07-01 00:00:00,150002.IB,1.3428,150002.IB,1.3428,019535.SH,1.274,,nan
TF1703.CFE,2016-07-04 00:00:00,140024.IB,2.1317,140024.IB,2.1317,019502.SH,1.8622,,nan
TF1703.CFE,2016-07-05 00:00:00,140024.IB,1.9434,140024.IB,1.9434,019424.SH,2.1297,,nan
TF1703.CFE,2016-07-06 00:00:00,160007.IB,1.2679,160007.IB,1.2679,019535.SH,0.8781,,nan
TF1703.CFE,2016-07-07 00:00:00,150007.IB,1.6966,150007.IB,1.6966,019535.SH,1.2268,,nan
TF1703.CFE,2016-07-08 00:00:00,110015.IB,1.4059,110015.IB,1.4059,019406.SH,0.7486,,nan
TF1703.CFE,2016-07-11 00:00:00,150007.IB,1.688,150007.IB,1.688,,nan,,nan
TF1703.CFE,2016-07-12 00:00:00,160007.IB,1.1756,160007.IB,1.1756,019535.SH,1.0615,,nan
TF1703.CFE,2016-07-13 00:00:00,150002.IB,1.3207,150002.IB,1.3207,019535.SH,0.9827,,nan
TF1703.CFE,2016-07-14 00:00:00,019502.SH,1.8603,160007.IB,1.1822,019502.SH,1.8603,,nan
TF1703.CFE,2016-07-15 00:00:00,160007.IB,1.2346,160007.IB,1.2346,019507.SH,2.4214,,nan
TF1703.CFE,2016-07-18 00:00:00,160007.IB,1.191,160007.IB,1.191,019413.SH,0.5213,,nan
TF1703.CFE,2016-07-19 00:00:00,160007.IB,1.2357,160007.IB,1.2357,019535.SH,1.1062,,nan
TF1703.CFE,2016-07-20 00:00:00,110015.IB,1.4902,110015.IB,1.4902,019535.SH,1.3236,,nan
TF1703.CFE,2016-07-21 00:00:00,110015.IB,1.5864,110015.IB,1.5864,019535.SH,1.1532,,nan
TF1703.CFE,2016-07-22 00:00:00,110015.IB,1.6418,110015.IB,1.6418,,nan,,nan
TF1703.CFE,2016-07-25 00:00:00,019502.SH,1.5259,110015.IB,1.5253,019502.SH,1.5259,,nan
TF1703.CFE,2016-07-26 00:00:00,160007.IB,1.3588,160007.IB,1.3588,019535.SH,1.2774,,nan
TF1703.CFE,2016-07-27 00:00:00,110015.IB,1.5725,110015.IB,1.5725,,nan,,nan
TF1703.CFE,2016-07-28 00:00:00,160007.IB,1.4338,160007.IB,1.4338,019535.SH,1.3835,,nan
TF1703.CFE,2016-07-29 00:00:00,160007.IB,1.2573,160007.IB,1.2573,019535.SH,1.251,,nan
TF1703.CFE,2016-08-01 00:00:00,110015.IB,1.7368,110015.IB,1.7368,,nan,,nan
TF1703.CFE,2016-08-02 00:00:00,110015.IB,1.8634,110015.IB,1.8634,019535.SH,1.3783,,nan
TF1703.CFE,2016-08-03 00:00:00,110015.IB,1.9181,110015.IB,1.9181,010619.SH,2.5129,,nan
TF1703.CFE,2016-08-04 00:00:00,160007.IB,1.4543,160007.IB,1.4543,019535.SH,1.3491,,nan
TF1703.CFE,2016-08-05 00:00:00,110015.IB,2.2966,110015.IB,2.2966,019535.SH,1.6819,,nan
TF1703.CFE,2016-08-08 00:00:00,110015.IB,2.2987,110015.IB,2.2987,010619.SH,2.3861,101502.SZ,3.7238
TF1703.CFE,2016-08-09 00:00:00,110015.IB,2.4568,110015.IB,2.4568,019535.SH,1.6523,,nan
TF1703.CFE,2016-08-10 00:00:00,110015.IB,2.4067,110015.IB,2.4067,019535.SH,1.3625,,nan
TF1703.CFE,2016-08-11 00:00:00,110015.IB,2.516,110015.IB,2.516,019535.SH,1.4644,101502.SZ,3.0946
TF1703.CFE,2016-08-12 00:00:00,110015.IB,2.7676,110015.IB,2.7676,019406.SH,1.3175,,nan
TF1703.CFE,2016-08-15 00:00:00,110015.IB,1.9904,110015.IB,1.9904,019543.SH,1.3248,,nan
TF1703.CFE,2016-08-16 00:00:00,110015.IB,2.8125,110015.IB,2.8125,019535.SH,1.7253,,nan
TF1703.CFE,2016-08-17 00:00:00,019502.SH,2.4072,160007.IB,1.5614,019502.SH,2.4072,,nan
TF1703.CFE,2016-08-18 00:00:00,110015.IB,2.6858,110015.IB,2.6858,019535.SH,1.4144,,nan
TF1703.CFE,2016-08-19 00:00:00,140006.IB,3.9721,140006.IB,3.9721,019424.SH,0.9129,,nan
TF1703.CFE,2016-08-22 00:00:00,110015.IB,2.5408,110015.IB,2.5408,019406.SH,1.4577,,nan
TF1703.CFE,2016-08-23 00:00:00,140006.IB,3.7331,140006.IB,3.7331,010619.SH,1.8596,,nan
TF1703.CFE,2016-08-24 00:00:00,110015.IB,2.1017,110015.IB,2.1017,019406.SH,1.6738,,nan
TF1703.CFE,2016-08-25 00:00:00,120009.IB,5.1883,120009.IB,5.1883,019502.SH,1.7832,,nan
TF1703.CFE,2016-08-26 00:00:00,110015.IB,2.4287,110015.IB,2.4287,,nan,,nan
TF1703.CFE,2016-08-29 00:00:00,110015.IB,2.2488,110015.IB,2.2488,,nan,,nan
TF1703.CFE,2016-08-30 00:00:00,160007.IB,1.2593,160007.IB,1.2593,019535.SH,1.1664,,nan
TF1703.CFE,2016-08-31 00:00:00,019535.SH,1.2321,160007.IB,1.2054,019535.SH,1.2321,,nan
TF1703.CFE,2016-09-01 00:00:00,110015.IB,2.0075,110015.IB,2.0075,019535.SH,1.3188,,nan
TF1703.CFE,2016-09-02 00:00:00,110015.IB,1.9822,110015.IB,1.9822,019535.SH,1.2756,,nan
TF1703.CFE,2016-09-05 00:00:00,110015.IB,1.9509,110015.IB,1.9509,,nan,,nan
TF1703.CFE,2016-09-06 00:00:00,110015.IB,1.8815,110015.IB,1.8815,,nan,,nan
TF1703.CFE,2016-09-07 00:00:00,110015.IB,1.8014,110015.IB,1.8014,,nan,,nan
TF1703.CFE,2016-09-08 00:00:00,110015.IB,2.0493,110015.IB,2.0493,,nan,,nan
TF1703.CFE,2016-09-09 00:00:00,110015.IB,2.2273,110015.IB,2.2273,,nan,,nan
TF1703.CFE,2016-09-12 00:00:00,110015.IB,1.8922,110015.IB,1.8922,019535.SH,1.4544,,nan
TF1703.CFE,2016-09-13 00:00:00,110015.IB,2.1271,110015.IB,2.1271,019413.SH,1.1059,,nan
TF1703.CFE,2016-09-14 00:00:00,110015.IB,2.196,110015.IB,2.196,019535.SH,1.2048,,nan
TF1703.CFE,2016-09-19 00:00:00,110015.IB,2.1942,110015.IB,2.1942,019535.SH,1.5262,,nan
TF1703.CFE,2016-09-20 00:00:00,110015.IB,2.2851,110015.IB,2.2851,019535.SH,1.4039,,nan
TF1703.CFE,2016-09-21 00:00:00,110015.IB,2.283,110015.IB,2.283,,nan,,nan
TF1703.CFE,2016-09-22 00:00:00,110015.IB,2.313,110015.IB,2.313,,nan,,nan
TF1703.CFE,2016-09-23 00:00:00,110015.IB,2.432,110015.IB,2.432,019413.SH,1.1407,,nan
TF1703.CFE,2016-09-26 00:00:00,110015.IB,2.5432,110015.IB,2.5432,010619.SH,4.1684,,nan
TF1703.CFE,2016-09-27 00:00:00,120009.IB,2.6759,120009.IB,2.6759,,nan,101507.SZ,2.0982
TF1703.CFE,2016-09-28 00:00:00,110015.IB,2.5961,110015.IB,2.5961,,nan,,nan
TF1703.CFE,2016-09-29 00:00:00,160007.IB,1.2932,160007.IB,1.2932,,nan,,nan
TF1703.CFE,2016-09-30 00:00:00,060019.IB,3.5789,060019.IB,3.5789,019535.SH,1.7652,,nan
TF1703.CFE,2016-10-10 00:00:00,120009.IB,3.1652,120009.IB,3.1652,019535.SH,1.5872,,nan
TF1703.CFE,2016-10-11 00:00:00,110015.IB,2.9279,110015.IB,2.9279,,nan,,nan
TF1703.CFE,2016-10-12 00:00:00,110015.IB,2.7422,110015.IB,2.7422,019413.SH,1.1647,,nan
TF1703.CFE,2016-10-13 00:00:00,110015.IB,2.9574,110015.IB,2.9574,019502.SH,4.9662,,nan
TF1703.CFE,2016-10-14 00:00:00,060019.IB,4.0146,060019.IB,4.0146,,nan,,nan
TF1703.CFE,2016-10-17 00:00:00,110015.IB,3.1767,110015.IB,3.1767,019543.SH,1.0084,,nan
TF1703.CFE,2016-10-18 00:00:00,110015.IB,3.1926,110015.IB,3.1926,019502.SH,0.8754,,nan
TF1703.CFE,2016-10-19 00:00:00,110015.IB,3.4807,110015.IB,3.4807,019535.SH,1.2456,,nan
TF1703.CFE,2016-10-20 00:00:00,019413.SH,1.9707,160007.IB,1.2181,019413.SH,1.9707,,nan
TF1703.CFE,2016-10-21 00:00:00,110015.IB,3.8215,110015.IB,3.8215,019535.SH,1.1838,,nan
TF1703.CFE,2016-10-24 00:00:00,160007.IB,0.7147,160007.IB,0.7147,,nan,,nan
TF1703.CFE,2016-10-25 00:00:00,140024.IB,0.6744,140024.IB,0.6744,,nan,,nan
TF1703.CFE,2016-10-26 00:00:00,160021.IB,5.5853,160021.IB,5.5853,,nan,,nan
TF1703.CFE,2016-10-27 00:00:00,160021.IB,5.2059,160021.IB,5.2059,019535.SH,0.4686,,nan
TF1703.CFE,2016-10-28 00:00:00,160007.IB,0.4889,160007.IB,0.4889,,nan,,nan
TF1703.CFE,2016-10-31 00:00:00,160007.IB,0.4417,160007.IB,0.4417,019413.SH,2.2528,101502.SZ,3.0504
TF1703.CFE,2016-11-01 00:00:00,160021.IB,5.6615,160021.IB,5.6615,019535.SH,0.7596,,nan
TF1703.CFE,2016-11-02 00:00:00,019507.SH,2.1848,160007.IB,0.5853,019507.SH,2.1848,,nan
TF1703.CFE,2016-11-03 00:00:00,160007.IB,0.6413,160007.IB,0.6413,019535.SH,0.9868,,nan
TF1703.CFE,2016-11-04 00:00:00,160021.IB,5.4846,160021.IB,5.4846,019535.SH,0.4636,,nan
TF1703.CFE,2016-11-07 00:00:00,160021.IB,5.1156,160021.IB,5.1156,019413.SH,2.1977,,nan
TF1703.CFE,2016-11-08 00:00:00,140006.IB,0.1089,140006.IB,0.1089,019502.SH,0.677,,nan
TF1703.CFE,2016-11-09 00:00:00,160007.IB,0.4553,160007.IB,0.4553,,nan,,nan
TF1703.CFE,2016-11-10 00:00:00,160007.IB,-0.0098,160007.IB,-0.0098,019535.SH,-1.1156,,nan
TF1703.CFE,2016-11-11 00:00:00,160015.IB,0.0604,160015.IB,0.0604,,nan,,nan
TF1703.CFE,2016-11-14 00:00:00,019502.SH,0.3933,160007.IB,-0.0371,019502.SH,0.3933,,nan
TF1703.CFE,2016-11-15 00:00:00,019502.SH,0.5034,160007.IB,0.3,019502.SH,0.5034,,nan
TF1703.CFE,2016-11-16 00:00:00,160015.IB,0.0723,160015.IB,0.0723,019502.SH,-0.1123,101502.SZ,0.4333
TF1703.CFE,2016-11-17 00:00:00,160015.IB,0.0863,160015.IB,0.0863,019502.SH,0.9805,,nan
TF1703.CFE,2016-11-18 00:00:00,150007.IB,1.4775,150007.IB,1.4775,,nan,,nan
TF1703.CFE,2016-11-21 00:00:00,150007.IB,1.392,150007.IB,1.392,,nan,,nan
TF1703.CFE,2016-11-22 00:00:00,150007.IB,1.2822,150007.IB,1.2822,,nan,,nan
TF1703.CFE,2016-11-23 00:00:00,150007.IB,2.0349,150007.IB,2.0349,,nan,,nan
TF1703.CFE,2016-11-24 00:00:00,160021.IB,-0.4144,160021.IB,-0.4144,,nan,,nan
TF1703.CFE,2016-11-25 00:00:00,160015.IB,-0.1287,160015.IB,-0.1287,019535.SH,0.08,,nan
TF1703.CFE,2016-11-28 00:00:00,160007.IB,-0.0363,160007.IB,-0.0363,019413.SH,0.8724,,nan
TF1703.CFE,2016-11-29 00:00:00,150002.IB,-0.3921,150002.IB,-0.3921,019413.SH,-0.1171,,nan
TF1703.CFE,2016-11-30 00:00:00,140024.IB,2.0557,140024.IB,2.0557,019543.SH,0.2307,,nan
TF1703.CFE,2016-12-01 00:00:00,160007.IB,-0.768,160007.IB,-0.768,019413.SH,-1.0787,,nan
TF1703.CFE,2016-12-02 00:00:00,160015.IB,-1.0025,160015.IB,-1.0025,019535.SH,-1.6193,,nan
TF1703.CFE,2016-12-05 00:00:00,140006.IB,1.3764,140006.IB,1.3764,010619.SH,-11.6272,,nan
TF1703.CFE,2016-12-06 00:00:00,019502.SH,1.6326,160021.IB,-1.1951,019502.SH,1.6326,,nan
TF1703.CFE,2016-12-07 00:00:00,140006.IB,0.7514,140006.IB,0.7514,019549.SH,-2.3797,,nan
TF1703.CFE,2016-12-08 00:00:00,140024.IB,-1.1249,140024.IB,-1.1249,019549.SH,-4.9061,,nan
TF1703.CFE,2016-12-09 00:00:00,160007.IB,-1.2425,160007.IB,-1.2425,,nan,,nan
TF1703.CFE,2016-12-12 00:00:00,160007.IB,-2.1773,160007.IB,-2.1773,,nan,,nan
TF1703.CFE,2016-12-13 00:00:00,160021.IB,-3.1301,160021.IB,-3.1301,019502.SH,-1.0886,,nan
TF1703.CFE,2016-12-14 00:00:00,019413.SH,-2.9411,160007.IB,-3.4125,019413.SH,-2.9411,,nan
TF1703.CFE,2016-12-15 00:00:00,160021.IB,-4.6992,160021.IB,-4.6992,019549.SH,-12.6702,,nan
TF1703.CFE,2016-12-16 00:00:00,140024.IB,-2.2373,140024.IB,-2.2373,019413.SH,-2.4162,,nan
TF1703.CFE,2016-12-19 00:00:00,160007.IB,-5.5476,160007.IB,-5.5476,,nan,,nan
TF1703.CFE,2016-12-20 00:00:00,160015.IB,0.0726,160015.IB,0.0726,019413.SH,-2.6065,,nan
TF1703.CFE,2016-12-21 00:00:00,140006.IB,20.1177,140006.IB,20.1177,019543.SH,-1.4684,,nan
TF1703.CFE,2016-12-22 00:00:00,150002.IB,1.8265,150002.IB,1.8265,019406.SH,1.4245,,nan
TF1703.CFE,2016-12-23 00:00:00,120009.IB,2.6946,120009.IB,2.6946,019413.SH,0.0695,,nan
TF1703.CFE,2016-12-26 00:00:00,019543.SH,3.8194,120004.IB,1.4186,019543.SH,3.8194,,nan
TF1703.CFE,2016-12-27 00:00:00,019543.SH,-1.5498,150007.IB,-4.1259,019543.SH,-1.5498,,nan
TF1703.CFE,2016-12-28 00:00:00,140006.IB,5.8272,140006.IB,5.8272,019535.SH,-1.4539,,nan
TF1703.CFE,2016-12-29 00:00:00,019543.SH,1.1935,160021.IB,-1.0112,019543.SH,1.1935,,nan
TF1703.CFE,2017-01-03 00:00:00,150007.IB,-1.4982,150007.IB,-1.4982,019413.SH,0.8571,,nan
TF1703.CFE,2017-01-04 00:00:00,160007.IB,3.3194,160007.IB,3.3194,019535.SH,-0.4404,,nan
TF1703.CFE,2017-01-05 00:00:00,019124.SH,2.3063,160007.IB,-1.2739,019124.SH,2.3063,,nan
TF1703.CFE,2017-01-06 00:00:00,120009.IB,5.0025,120009.IB,5.0025,019535.SH,0.5219,,nan
TF1703.CFE,2017-01-09 00:00:00,120004.IB,4.3948,120004.IB,4.3948,019549.SH,-7.0824,,nan
TF1703.CFE,2017-01-10 00:00:00,019549.SH,1.0526,160007.IB,-1.374,019549.SH,1.0526,,nan
TF1703.CFE,2017-01-11 00:00:00,019543.SH,0.3613,160021.IB,-1.7083,019543.SH,0.3613,,nan
TF1703.CFE,2017-01-12 00:00:00,019543.SH,1.5067,160007.IB,-0.3479,019543.SH,1.5067,,nan
TF1703.CFE,2017-01-13 00:00:00,160007.IB,-0.5255,160007.IB,-0.5255,,nan,,nan
TF1703.CFE,2017-01-16 00:00:00,160021.IB,-2.7918,160021.IB,-2.7918,,nan,,nan
TF1703.CFE,2017-01-17 00:00:00,160021.IB,-2.5647,160021.IB,-2.5647,019535.SH,-0.0444,,nan
TF1703.CFE,2017-01-18 00:00:00,019549.SH,-0.4686,150002.IB,-2.8965,019549.SH,-0.4686,,nan
TF1703.CFE,2017-01-19 00:00:00,150007.IB,-1.211,150007.IB,-1.211,,nan,,nan
TF1703.CFE,2017-01-20 00:00:00,150007.IB,0.2094,150007.IB,0.2094,,nan,,nan
TF1703.CFE,2017-01-23 00:00:00,160007.IB,-2.3493,160007.IB,-2.3493,,nan,,nan
TF1703.CFE,2017-01-24 00:00:00,120004.IB,-1.0951,120004.IB,-1.0951,019535.SH,-0.7812,,nan
TF1703.CFE,2017-01-25 00:00:00,019549.SH,-2.5645,170001.IB,-7.0119,019549.SH,-2.5645,,nan
TF1703.CFE,2017-01-26 00:00:00,170001.IB,-6.1403,170001.IB,-6.1403,019549.SH,-9.1983,,nan
TF1703.CFE,2017-02-03 00:00:00,170001.IB,-7.8941,170001.IB,-7.8941,019549.SH,-7.7676,,nan
TF1703.CFE,2017-02-06 00:00:00,160021.IB,-4.1648,160021.IB,-4.1648,019549.SH,-3.9052,,nan
TF1703.CFE,2017-02-07 00:00:00,160021.IB,-3.6015,160021.IB,-3.6015,019549.SH,-2.0001,,nan
TF1703.CFE,2017-02-08 00:00:00,160021.IB,-1.8951,160021.IB,-1.8951,019549.SH,-7.6056,,nan
TF1703.CFE,2017-02-09 00:00:00,170001.IB,-1.5755,170001.IB,-1.5755,019549.SH,-4.8789,,nan
TF1703.CFE,2017-02-10 00:00:00,160015.IB,-1.2246,160015.IB,-1.2246,019204.SH,22.3891,,nan
TF1703.CFE,2017-02-13 00:00:00,019543.SH,4.0453,160007.IB,-0.5143,019543.SH,4.0453,,nan
TF1703.CFE,2017-02-14 00:00:00,160021.IB,1.7666,160021.IB,1.7666,019535.SH,1.266,,nan
TF1703.CFE,2017-02-15 00:00:00,019543.SH,-0.7659,150002.IB,-3.5121,019543.SH,-0.7659,,nan
TF1703.CFE,2017-02-16 00:00:00,019543.SH,6.4429,170001.IB,0.9043,019543.SH,6.4429,,nan
TF1703.CFE,2017-02-17 00:00:00,170001.IB,0.1583,170001.IB,0.1583,,nan,,nan
TF1703.CFE,2017-02-20 00:00:00,019535.SH,8.7605,150007.IB,8.2683,019535.SH,8.7605,,nan
TF1703.CFE,2017-02-21 00:00:00,160021.IB,1.0512,160021.IB,1.0512,,nan,,nan
TF1703.CFE,2017-02-22 00:00:00,110015.IB,6.0526,110015.IB,6.0526,019549.SH,8.4713,,nan
TF1703.CFE,2017-02-23 00:00:00,170001.IB,4.6471,170001.IB,4.6471,019535.SH,11.8788,,nan
TF1703.CFE,2017-02-24 00:00:00,170001.IB,2.611,170001.IB,2.611,019502.SH,0.6202,,nan
TF1703.CFE,2017-02-27 00:00:00,019543.SH,6.4555,170001.IB,4.4902,019543.SH,6.4555,,nan
TF1703.CFE,2017-02-28 00:00:00,019543.SH,22.8109,170001.IB,12.0027,019543.SH,22.8109,,nan
TF1703.CFE,2017-03-01 00:00:00,019543.SH,12.9505,170001.IB,6.26,019543.SH,12.9505,101502.SZ,-38.535
TF1703.CFE,2017-03-02 00:00:00,019543.SH,15.2244,170001.IB,6.9763,019543.SH,15.2244,,nan
TF1703.CFE,2017-03-03 00:00:00,019535.SH,14.2765,170001.IB,7.0004,019535.SH,14.2765,,nan
TF1703.CFE,2017-03-06 00:00:00,170001.IB,4.6428,170001.IB,4.6428,019413.SH,-0.0769,,nan
TF1703.CFE,2017-03-07 00:00:00,170001.IB,9.8166,170001.IB,9.8166,019549.SH,8.4577,,nan
TF1703.CFE,2017-03-08 00:00:00,150002.IB,1.6083,150002.IB,1.6083,019549.SH,-7.4325,,nan
TF1703.CFE,2017-03-09 00:00:00,170001.IB,9.6852,170001.IB,9.6852,,nan,,nan
TF1703.CFE,2017-03-10 00:00:00,170001.IB,30.3836,170001.IB,30.3836,,nan,,nan
TF1706.CFE,2016-09-12 00:00:00,160015.IB,1.5083,160015.IB,1.5083,,nan,,nan
TF1706.CFE,2016-09-13 00:00:00,150014.IB,1.6396,150014.IB,1.6396,019413.SH,1.3458,,nan
TF1706.CFE,2016-09-19 00:00:00,150014.IB,1.8844,150014.IB,1.8844,019514.SH,1.2731,,nan
TF1706.CFE,2016-09-20 00:00:00,019514.SH,1.8523,160015.IB,1.5304,019514.SH,1.8523,,nan
TF1706.CFE,2016-09-21 00:00:00,150014.IB,1.6538,150014.IB,1.6538,,nan,,nan
TF1706.CFE,2016-09-22 00:00:00,150014.IB,1.8563,150014.IB,1.8563,,nan,,nan
TF1706.CFE,2016-09-23 00:00:00,150007.IB,1.9895,150007.IB,1.9895,019413.SH,1.3629,,nan
TF1706.CFE,2016-09-26 00:00:00,140013.IB,1.8173,140013.IB,1.8173,010619.SH,3.3909,,nan
TF1706.CFE,2016-09-27 00:00:00,120009.IB,2.3998,120009.IB,2.3998,,nan,101507.SZ,2.0321
TF1706.CFE,2016-09-28 00:00:00,120009.IB,1.721,120009.IB,1.721,,nan,,nan
TF1706.CFE,2016-09-29 00:00:00,150014.IB,1.7898,150014.IB,1.7898,019514.SH,1.5429,,nan
TF1706.CFE,2016-09-30 00:00:00,150014.IB,4.6345,150014.IB,4.6345,019514.SH,1.5503,,nan
TF1706.CFE,2016-10-10 00:00:00,120009.IB,2.6953,120009.IB,2.6953,019514.SH,2.2547,,nan
TF1706.CFE,2016-10-11 00:00:00,150014.IB,2.1912,150014.IB,2.1912,019514.SH,1.6935,,nan
TF1706.CFE,2016-10-12 00:00:00,019514.SH,1.8757,150014.IB,1.4927,019514.SH,1.8757,,nan
TF1706.CFE,2016-10-13 00:00:00,160015.IB,1.4023,160015.IB,1.4023,019502.SH,3.7605,,nan
TF1706.CFE,2016-10-14 00:00:00,060019.IB,3.204,060019.IB,3.204,019514.SH,1.726,,nan
TF1706.CFE,2016-10-17 00:00:00,120015.IB,1.8303,120015.IB,1.8303,019514.SH,1.4643,,nan
TF1706.CFE,2016-10-18 00:00:00,140013.IB,1.2971,140013.IB,1.2971,019502.SH,1.189,,nan
TF1706.CFE,2016-10-19 00:00:00,160015.IB,1.2585,160015.IB,1.2585,,nan,,nan
TF1706.CFE,2016-10-20 00:00:00,150014.IB,2.3486,150014.IB,2.3486,019413.SH,1.9316,,nan
TF1706.CFE,2016-10-21 00:00:00,110024.IB,1.2685,110024.IB,1.2685,,nan,,nan
TF1706.CFE,2016-10-24 00:00:00,140024.IB,0.7291,140024.IB,0.7291,,nan,,nan
TF1706.CFE,2016-10-25 00:00:00,140024.IB,1.1613,140024.IB,1.1613,,nan,,nan
TF1706.CFE,2016-10-26 00:00:00,160021.IB,4.0911,160021.IB,4.0911,,nan,,nan
TF1706.CFE,2016-10-27 00:00:00,160021.IB,3.8381,160021.IB,3.8381,,nan,,nan
TF1706.CFE,2016-10-28 00:00:00,160015.IB,0.7647,160015.IB,0.7647,,nan,,nan
TF1706.CFE,2016-10-31 00:00:00,120015.IB,0.5809,120015.IB,0.5809,019413.SH,2.0248,101502.SZ,2.4939
TF1706.CFE,2016-11-01 00:00:00,160021.IB,4.0221,160021.IB,4.0221,019514.SH,1.2768,,nan
TF1706.CFE,2016-11-02 00:00:00,019507.SH,2.028,120009.IB,0.6713,019507.SH,2.028,,nan
TF1706.CFE,2016-11-03 00:00:00,160015.IB,0.7653,160015.IB,0.7653,019514.SH,1.451,,nan
TF1706.CFE,2016-11-04 00:00:00,160021.IB,3.9028,160021.IB,3.9028,,nan,,nan
TF1706.CFE,2016-11-07 00:00:00,160021.IB,3.7073,160021.IB,3.7073,019413.SH,2.009,,nan
TF1706.CFE,2016-11-08 00:00:00,150007.IB,0.4561,150007.IB,0.4561,019502.SH,1.1224,,nan
TF1706.CFE,2016-11-09 00:00:00,120015.IB,0.9122,120015.IB,0.9122,,nan,,nan
TF1706.CFE,2016-11-10 00:00:00,160015.IB,0.5294,160015.IB,0.5294,,nan,,nan
TF1706.CFE,2016-11-11 00:00:00,160015.IB,0.7021,160015.IB,0.7021,,nan,,nan
TF1706.CFE,2016-11-14 00:00:00,019502.SH,0.8918,160015.IB,0.6219,019502.SH,0.8918,,nan
TF1706.CFE,2016-11-15 00:00:00,019502.SH,0.8796,120015.IB,0.8157,019502.SH,0.8796,,nan
TF1706.CFE,2016-11-16 00:00:00,160015.IB,0.6572,160015.IB,0.6572,019502.SH,0.5504,101502.SZ,0.8595
TF1706.CFE,2016-11-17 00:00:00,160015.IB,0.6427,160015.IB,0.6427,019502.SH,1.1454,,nan
TF1706.CFE,2016-11-18 00:00:00,150007.IB,1.4829,150007.IB,1.4829,,nan,,nan
TF1706.CFE,2016-11-21 00:00:00,150007.IB,1.4238,150007.IB,1.4238,,nan,,nan
TF1706.CFE,2016-11-22 00:00:00,150007.IB,1.3792,150007.IB,1.3792,,nan,,nan
TF1706.CFE,2016-11-23 00:00:00,150007.IB,1.7433,150007.IB,1.7433,019514.SH,0.7985,,nan
TF1706.CFE,2016-11-24 00:00:00,019215.SH,1.3331,150014.IB,0.4714,019215.SH,1.3331,,nan
TF1706.CFE,2016-11-25 00:00:00,160015.IB,0.5204,160015.IB,0.5204,019514.SH,0.8085,,nan
TF1706.CFE,2016-11-28 00:00:00,150014.IB,0.6148,150014.IB,0.6148,019413.SH,1.0734,,nan
TF1706.CFE,2016-11-29 00:00:00,150002.IB,0.4109,150002.IB,0.4109,019413.SH,0.5735,,nan
TF1706.CFE,2016-11-30 00:00:00,140024.IB,1.6635,140024.IB,1.6635,019543.SH,0.6854,,nan
TF1706.CFE,2016-12-01 00:00:00,120015.IB,1.6738,120015.IB,1.6738,019514.SH,0.5915,,nan
TF1706.CFE,2016-12-02 00:00:00,160015.IB,0.0473,160015.IB,0.0473,019514.SH,-2.8529,,nan
TF1706.CFE,2016-12-05 00:00:00,140013.IB,1.0903,140013.IB,1.0903,010619.SH,-5.583,,nan
TF1706.CFE,2016-12-06 00:00:00,019502.SH,1.462,160021.IB,-0.0179,019502.SH,1.462,,nan
TF1706.CFE,2016-12-07 00:00:00,019514.SH,1.3267,150014.IB,0.844,019514.SH,1.3267,,nan
TF1706.CFE,2016-12-08 00:00:00,019514.SH,1.4127,150014.IB,0.929,019514.SH,1.4127,,nan
TF1706.CFE,2016-12-09 00:00:00,150014.IB,0.5885,150014.IB,0.5885,019514.SH,0.5792,,nan
TF1706.CFE,2016-12-12 00:00:00,160021.IB,-0.7119,160021.IB,-0.7119,,nan,,nan
